source_path,packaged_path,category,quality,quality_note_zh,episode_label,capture_status,motion_samples,duration_s,observed_rate_hz,sequence_gaps,valid_fraction,first_active_offset_s,last_active_offset_s,marker_offset_s,adxl367_clip_samples,bmi270_accel_clip_samples,bmi270_gyro_clip_samples,device_id,boot_id,firmware_version,stream_rate_hz_claimed,malformed_json_lines,sha256
runs/roller-matrix-o1-p060-r03.jsonl,data/05_roller_official/roller-matrix-o1-p060-r03.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm,PASS,451,9.0,50.0,0,1.0,3.8,6.02,3.0,3,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,2065e120e8b86ebb9582250a671dda9a47c9bdcf9f86988f9c69fb1b58a40b70
runs/roller-matrix-o1-p090-r01.jsonl,data/05_roller_official/roller-matrix-o1-p090-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_90rpm,PASS,450,8.979968,50.000178,0,1.0,3.939968,7.379968,2.98,2,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,31e8b4261b881fb4e6083c5a66615cb7e9033da014064d12d9e8f778c8dced66
runs/roller-matrix-o1-p090-r02.jsonl,data/05_roller_official/roller-matrix-o1-p090-r02.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_90rpm,PASS,450,8.98,50.0,0,1.0,3.800032,7.28,2.980288,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,d282ed0189e9740f70a9cab3b465185a69c000173639736153b3c486ad10b317
runs/roller-matrix-o1-p090-r03.jsonl,data/05_roller_official/roller-matrix-o1-p090-r03.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_90rpm,PASS,451,8.999968,50.000178,0,1.0,3.82,7.6,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,a9001c1952d7c43b5bd27f84394be9f4cd75e6c3d4a95be8ff00e77860b1a143
runs/roller-matrix-o1-p120-r01.jsonl,data/05_roller_official/roller-matrix-o1-p120-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_120rpm,PASS,450,8.979968,50.000178,0,1.0,3.86,7.279968,2.98,3,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,bd1153d87b68d3740d11df2253c3f049d0824a66ce6eff6d2faafaeed5371607
runs/roller-matrix-o1-p120-r02.jsonl,data/05_roller_official/roller-matrix-o1-p120-r02.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_120rpm,PASS,451,8.999968,50.000178,0,1.0,3.879968,7.259968,3.0,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,bcac18199e15b83b7606a693763ea1975f991d56b928f5908a5b8b2d4da8f832
runs/roller-matrix-o1-p120-r03.jsonl,data/05_roller_official/roller-matrix-o1-p120-r03.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_120rpm,PASS,451,9.0,50.0,0,1.0,3.880032,7.76,3.0,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,b8576a9a3c6f88ea02269c6bed74fa7a0bd0f32e543cfc0b8d68b5c6ac6705f9
runs/roller-r0-stationary-o1-r01.jsonl,data/04_roller_preliminary/roller-r0-stationary-o1-r01.jsonl,04_roller_preliminary,preliminary_fixture,早期滚轮调试数据；设备约束、命令和同步成熟度不一致。,stationary,PASS,551,11.0,50.0,0,1.0,,,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,8ac165975711cd6beb502c15cb2f66d322d346556ce6ab66c7a2480f9069eab4
runs/roller-r1-120rpm-3s-live-r01.jsonl,data/04_roller_preliminary/roller-r1-120rpm-3s-live-r01.jsonl,04_roller_preliminary,preliminary_fixture,早期滚轮调试数据；设备约束、命令和同步成熟度不一致。,roller_120rpm_live,PASS,64,1.26,50.0,0,1.0,,,,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,2079493230bb1891ba0a6971624c117282555ff7553a4f680bfb4bd93136b40a
runs/roller-r1-120rpm-3s-live-r02.jsonl,data/90_diagnostic_or_invalid/roller-r1-120rpm-3s-live-r02.jsonl,90_diagnostic_or_invalid,transport_failure,实时滚轮捕获状态 FAIL；仅用于传输故障诊断。,roller_120rpm_live,FAIL,3948,79.86,49.423992,46,1.0,70.939968,74.179968,,3,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,a56481b1a258229586bd14d76ea7fa29ddafa3d5694c39e0d7e25b67887d3c1c
runs/roller-r1-120rpm-3s-r01.jsonl,data/04_roller_preliminary/roller-r1-120rpm-3s-r01.jsonl,04_roller_preliminary,preliminary_fixture,早期滚轮调试数据；设备约束、命令和同步成熟度不一致。,roller_120rpm,PASS,601,12.0,50.0,0,1.0,,,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,147493213292e0c2e63c72c596d566b39f2c4db7924de37b6cbbdbf3cca4fb62
runs/roller-r1-120rpm-3s-sync-r01.jsonl,data/04_roller_preliminary/roller-r1-120rpm-3s-sync-r01.jsonl,04_roller_preliminary,preliminary_fixture,早期滚轮调试数据；设备约束、命令和同步成熟度不一致。,roller_120rpm,PASS,450,8.979968,50.000178,0,1.0,3.839968,7.239936,2.999968,4,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,f5d78799be0b27ec7f26a69443768af4c9adfaf502990597b3fd5bd4018d5ed4
runs/roller-r1-120rpm-3s-sync-r02.jsonl,data/04_roller_preliminary/roller-r1-120rpm-3s-sync-r02.jsonl,04_roller_preliminary,preliminary_fixture,早期滚轮调试数据；设备约束、命令和同步成熟度不一致。,roller_120rpm,PASS,450,8.98,50.0,0,1.0,3.900032,7.22,2.980032,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,4a073d8bb8846dbaf6bd55264fbb09744a8f7016a5b6e3a3ef67e0b662a85550
runs/roller-r1-30rpm-10s-r01.jsonl,data/04_roller_preliminary/roller-r1-30rpm-10s-r01.jsonl,04_roller_preliminary,preliminary_fixture,早期滚轮调试数据；设备约束、命令和同步成熟度不一致。,roller_30rpm,PASS,850,16.98,50.0,0,1.0,,,2.98,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,8b53b2b7e887d94071471dd1215c1a4493fdd89b0716bbfe9e4210c0688e155f
runs/roller-r1-30rpm-5s-r02.jsonl,data/04_roller_preliminary/roller-r1-30rpm-5s-r02.jsonl,04_roller_preliminary,preliminary_fixture,早期滚轮调试数据；设备约束、命令和同步成熟度不一致。,roller_30rpm_diagnostic,PASS,651,12.999968,50.000123,0,1.0,,,2.999968,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,a59b4edabcd4eb9da7d8bfc91ac2f7346eac1041084e39f3bdb11da9c5c5c5a3
runs/roller-r1-60rpm-5s-r01.jsonl,data/04_roller_preliminary/roller-r1-60rpm-5s-r01.jsonl,04_roller_preliminary,preliminary_fixture,早期滚轮调试数据；设备约束、命令和同步成熟度不一致。,roller_60rpm_diagnostic,PASS,651,12.999968,50.000123,0,1.0,,,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,70659dd96b946fd07ec164dec6afbce71e1d656f0d0f234c69a29f2a8b9fd81c
runs/roller-r1-60rpm-5s-r02.jsonl,data/04_roller_preliminary/roller-r1-60rpm-5s-r02.jsonl,04_roller_preliminary,preliminary_fixture,早期滚轮调试数据；设备约束、命令和同步成熟度不一致。,roller_60rpm_retest,PASS,650,12.98,50.0,0,1.0,,,2.980128,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,291a17f8fbb8e43172b2e3b738b1ccc9b4d120594d2dd2b05df7684648117421
runs/roller-r2-boundary-o1-n001-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-n001-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_-1rpm,PASS,601,12.0,50.0,0,1.0,4.0,9.979968,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,4ee28e89370b2f8b11952d8362b48d51e160bc7bb65bddb045ed4bf26cd93824
runs/roller-r2-boundary-o1-n002-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-n002-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_-2rpm,PASS,600,11.98,50.0,0,1.0,3.88,9.92,2.980192,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,559120d6b72d1d5f3ad5138036a34bc7e58e79d68e6db2554cbe60bc52556e95
runs/roller-r2-boundary-o1-n003-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-n003-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_-3rpm,PASS,601,11.999968,50.000133,0,1.0,3.9,9.94,2.999968,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,ff1332afe7074694edef5f42d6058729d92810b2a899052a272f3e521d993a7e
runs/roller-r2-boundary-o1-n005-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-n005-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_-5rpm,PASS,500,9.98,50.0,0,1.0,3.879936,8.18,2.980032,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,562b3128e30ba199076554c09ca3a84ed753ad2c0dccd131b4ee57edfc464231
runs/roller-r2-boundary-o1-n010-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-n010-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_-10rpm,PASS,500,9.979968,50.00016,0,1.0,3.879968,8.4,2.980032,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,90251d5b3320bfb5db73f8e0baa3cc10a993685bfd2491fea1e5029eebc3668a
runs/roller-r2-boundary-o1-n015-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-n015-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_-15rpm,PASS,501,9.999968,50.00016,0,1.0,3.919968,7.959872,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,b3d3174173cbe52276e7b42d6955b523e8e19311fb5e98ed4262ac1cf9435ad6
runs/roller-r2-boundary-o1-n020-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-n020-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_-20rpm,PASS,501,9.999968,50.00016,0,1.0,3.859968,8.52,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,27a260f2e98468c55ec20ddba758994958aae254cb97fe52668f798d6d736b53
runs/roller-r2-boundary-o1-n165-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-n165-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-165rpm_high_boundary,PASS,450,8.98,50.0,0,1.0,3.9,7.22,2.980032,5,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,aba51475978145f8750af7e33dcb611dc52eeeefbd87e5630163f80797f6b220
runs/roller-r2-boundary-o1-n180-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-n180-r01.jsonl,05_roller_official,fixture_limit_test,±180 RPM 命令的故意量程边界测试，不能作无削顶幅值真值。,roller_-180rpm_high_boundary,PASS,450,8.98,50.0,0,1.0,3.920032,7.8,2.980032,12,0,9,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,665fdcbe7bab37c8f55c92e79f57faab392fbd60bf03662c2555952d5ae7d164
runs/roller-r2-boundary-o1-p001-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p001-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_1rpm,PASS,600,11.979968,50.000134,0,1.0,3.979968,9.859968,2.98,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,871a83f7e1f8e53d0bf56ff7ba4bf166dbf54b4981cca551de0ea10d1976378b
runs/roller-r2-boundary-o1-p002-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p002-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_2rpm,PASS,601,11.999968,50.000133,0,1.0,3.84,9.92,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,05c0ca0b967d52e4697348712c5f8d42ea0997ea13554b09ca90e103c74cc3ba
runs/roller-r2-boundary-o1-p003-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p003-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_3rpm,PASS,601,11.999968,50.000133,0,1.0,3.819968,9.8,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,9e1d9ee1240b64ea79e2f094af896700d4594cf52f94fe8655b732d6d5e37f73
runs/roller-r2-boundary-o1-p005-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p005-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_5rpm,PASS,501,10.0,50.0,0,1.0,3.900032,7.94,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,11509456ae3230bc86fc607150835713234b0499a0da4ca8c6b5581c7aa785e0
runs/roller-r2-boundary-o1-p010-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p010-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_10rpm,PASS,500,9.98,50.0,0,1.0,3.8,7.939968,2.980032,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,004f2d62be6ea1c57ada8b19c15f88cdba4c980303a56305c56875e12524f11b
runs/roller-r2-boundary-o1-p015-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p015-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_15rpm,PASS,500,9.979968,50.00016,0,1.0,3.919968,8.28,2.98,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,faa1455055bca3ec619d05685d4a7a1faece550948a8877c8cbef86e75d408d8
runs/roller-r2-boundary-o1-p020-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p020-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,low_speed_boundary_20rpm,PASS,501,9.999968,50.00016,0,1.0,3.94,8.259968,2.999968,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,58f03bab50d8aad1464c167cb79b40325917f68978fb89d5ee14712411ef1afa
runs/roller-r2-boundary-o1-p135-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p135-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_135rpm_high_boundary,PASS,451,8.999968,50.000178,0,1.0,3.859968,7.639968,3.0,6,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,d1562d16fda7ed96ef4d44153fb44e3b59a23b182e77e38f5ad893d91ef8dd2b
runs/roller-r2-boundary-o1-p150-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p150-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_150rpm_high_boundary,PASS,450,8.980032,49.999822,0,1.0,3.860032,7.380032,2.980128,9,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,2997146bbf24994c071f0964c8a56fb112b08776c12b38bb0c94651889b508b5
runs/roller-r2-boundary-o1-p155-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p155-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_155rpm_high_boundary,PASS,451,8.999968,50.000178,0,1.0,3.82,7.66,3.0,5,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,a334d12dcce0555a9cc6b54acada4509ba96eb65e8f5516391ccc823491151dc
runs/roller-r2-boundary-o1-p165-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p165-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_165rpm_high_boundary,PASS,451,8.999968,50.000178,0,1.0,3.899968,7.32,3.0,10,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,097fd38746b58997807ca418acfefda353809bd50b08ecfcbf466df74d1c7772
runs/roller-r2-boundary-o1-p180-r01.jsonl,data/05_roller_official/roller-r2-boundary-o1-p180-r01.jsonl,05_roller_official,fixture_limit_test,±180 RPM 命令的故意量程边界测试，不能作无削顶幅值真值。,roller_180rpm_high_boundary,PASS,451,9.0,50.0,0,1.0,3.8,7.24,3.0,8,0,10,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,e752ef22ced050113ebeefbb93e06e9b52831f2b4d47cb39024f44a3dfa093f6
runs/roller-r3-o1-n060-a000-r01.jsonl,data/05_roller_official/roller-r3-o1-n060-a000-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel000,PASS,551,11.0,50.0,0,1.0,3.82,8.98,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,d7d5204c2c8927f3da78e55e37b1e0ea73aae22bc8028353f941fe75f82baae4
runs/roller-r3-o1-n060-a000-r02.jsonl,data/05_roller_official/roller-r3-o1-n060-a000-r02.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel000,PASS,550,10.980032,49.999854,0,1.0,3.84,8.94,2.999968,2,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,383a8a76c7385b6082b4514a400ab11acedbcc6e1377216ababa95a7a54f8b86
runs/roller-r3-o1-n060-a000-r03.jsonl,data/05_roller_official/roller-r3-o1-n060-a000-r03.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel000,PASS,551,10.999968,50.000145,0,1.0,3.859968,9.179968,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,7cd735173e380f6c28bc63e10fdb6178caec6bae2ad1a7801af9f5677480ed97
runs/roller-r3-o1-n060-a005-r01.jsonl,data/05_roller_official/roller-r3-o1-n060-a005-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel005,PASS,550,10.98,50.0,0,1.0,3.84,8.22,2.980032,2,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,13e9dc7c65263208f85ac46a487d1b4e1f5f3561ab7c9c7d326abd60ccf67a6f
runs/roller-r3-o1-n060-a005-r02.jsonl,data/05_roller_official/roller-r3-o1-n060-a005-r02.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel005,PASS,550,10.98,50.0,0,1.0,3.900032,8.42,2.980064,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,02db70bef47705750d4c9b840103b801a0d72d89b416e7342327932f6a5ea396
runs/roller-r3-o1-n060-a005-r03.jsonl,data/05_roller_official/roller-r3-o1-n060-a005-r03.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel005,PASS,551,10.999968,50.000145,0,1.0,3.9,8.279968,2.999968,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,9843a1c1dd1a26ed07dbb1ac88a9561f7c1dfcc61e93c0d01b117f54df6e5d61
runs/roller-r3-o1-n060-a020-r01.jsonl,data/05_roller_official/roller-r3-o1-n060-a020-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel020,PASS,551,10.999968,50.000145,0,1.0,3.959968,8.099968,3.0,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,a4a9c0620dcf8fc5e58872cc84d009d96980269d8548376aa7092d316b459959
runs/roller-r3-o1-n060-a020-r02.jsonl,data/05_roller_official/roller-r3-o1-n060-a020-r02.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel020,PASS,550,10.98,50.0,0,1.0,3.94,8.12,2.980064,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,cbd4b72db76f3c4b20a422f5af89e64c87f22ca5d6e46213e46fb230901465e5
runs/roller-r3-o1-n060-a020-r03.jsonl,data/05_roller_official/roller-r3-o1-n060-a020-r03.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel020,PASS,550,10.979968,50.000146,0,1.0,3.879968,8.2,2.98,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,c60de5a79712ffc7341f01103043ff77da1e7ff8ebf55476c499b9b7a39ace84
runs/roller-r3-o1-n060-a080-r01.jsonl,data/05_roller_official/roller-r3-o1-n060-a080-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel080,PASS,550,10.98,50.0,0,1.0,3.84,8.86,2.980032,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,44e371454d94b6b77d9e312958b894350cd4543a5542ba10cb3d900c3694f1da
runs/roller-r3-o1-n060-a080-r02.jsonl,data/05_roller_official/roller-r3-o1-n060-a080-r02.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel080,PASS,550,10.98,50.0,0,1.0,3.82,9.08,2.980224,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,dd4723f171232b29fadda47acc1d077596a030054277489fa0fa9cc25d099d08
runs/roller-r3-o1-n060-a080-r03.jsonl,data/05_roller_official/roller-r3-o1-n060-a080-r03.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_-60rpm_accel080,PASS,550,10.979968,50.000146,0,1.0,3.899968,9.119968,2.980352,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,35d40f6a12763540945b37f8b54d1840d7c272991e5fcb81e292e061d092e522
runs/roller-r3-o1-p060-a000-r01.jsonl,data/05_roller_official/roller-r3-o1-p060-a000-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel000,PASS,551,11.0,50.0,0,1.0,3.84,8.28,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,314f862bbff6bf139b7610b4a3e7011ca8cec2ffb199db848fd607c748a2d49a
runs/roller-r3-o1-p060-a000-r02.jsonl,data/05_roller_official/roller-r3-o1-p060-a000-r02.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel000,PASS,550,10.98,50.0,0,1.0,3.84,8.36,2.980032,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,fde416ccd3be9015aa053303cd6e9380a2cc7c9986186ea0edb77c928f82abc7
runs/roller-r3-o1-p060-a000-r03.jsonl,data/05_roller_official/roller-r3-o1-p060-a000-r03.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel000,PASS,551,10.999968,50.000145,0,1.0,3.94,8.699968,3.0,1,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,376fd4c58238d157985cd050731d8289e73d5066b89e134dac9282f58e875c7d
runs/roller-r3-o1-p060-a005-r01.jsonl,data/05_roller_official/roller-r3-o1-p060-a005-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel005,PASS,551,11.0,50.0,0,1.0,3.88,8.140032,3.0,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,05e896f97cfa15fae782df6db731352d1efacdb35c6c10f550aaf4ab68349238
runs/roller-r3-o1-p060-a005-r02.jsonl,data/05_roller_official/roller-r3-o1-p060-a005-r02.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel005,PASS,550,10.979968,50.000146,0,1.0,3.88,8.28,2.98,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,fbdc5461ae2cbbcaeec3946c6fb244f77fc4053dfd101df677effd3b137d62a1
runs/roller-r3-o1-p060-a005-r03.jsonl,data/05_roller_official/roller-r3-o1-p060-a005-r03.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel005,PASS,550,10.979968,50.000146,0,1.0,3.88,8.039968,2.98,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,3e28beaefca22781ec04445ecc071ca4daabb256dda32bf731166286a537ea8b
runs/roller-r3-o1-p060-a020-r01.jsonl,data/05_roller_official/roller-r3-o1-p060-a020-r01.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel020,PASS,550,10.98,50.0,0,1.0,3.84,8.32,2.980096,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,36f21a6429128e81512523bd40a63a7a55694211015e2aac5d68c7ed56f182a3
runs/roller-r3-o1-p060-a020-r02.jsonl,data/05_roller_official/roller-r3-o1-p060-a020-r02.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel020,PASS,550,10.980032,49.999854,0,1.0,3.899968,8.38,2.980288,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,ad78b9ce6894e248c4c16123ca05b770ea16e302086b03ceb344d8c0fb421a35
runs/roller-r3-o1-p060-a020-r03.jsonl,data/05_roller_official/roller-r3-o1-p060-a020-r03.jsonl,05_roller_official,usable_fixture,可用于受约束滚动、速度响应和传输研究；不是真实自由滚动语义真值。,roller_60rpm_accel020,PASS,551,10.999968,50.000145,0,1.0,3.899936,8.139936,2.999968,0,0,0,f383571202836e6f,b7d6474ba25dbade,0.1.17,50,0,b55e8c5056710f143e396b9177107ffb08b16d52ccdb4309c94e30eaebd1c292
